Date,Temple,Day_Of_Week,Month,Year,Is_Weekend,Is_Holiday,Festival,Temperature,Rainfall,Footfall
2015-04-04,Pavagadh,5,4,2015,1,0,None,37.3,0.0,28226
2015-04-05,Somnath,6,4,2015,1,0,None,41.5,0.0,27044
2015-04-05,Dwarka,6,4,2015,1,0,None,34.7,5.0,29220
2015-04-05,Ambaji,6,4,2015,1,0,None,38.8,0.0,44572
2015-04-05,Pavagadh,6,4,2015,1,0,None,35.6,0.0,25564
2015-04-06,Somnath,0,4,2015,0,0,None,32.4,0.0,24484
2015-04-06,Dwarka,0,4,2015,0,0,None,33.5,0.0,22833
2015-04-06,Ambaji,0,4,2015,0,0,None,40.8,0.0,32672
2015-04-06,Pavagadh,0,4,2015,0,0,None,33.2,0.0,20825
2015-04-07,Somnath,1,4,2015,0,0,None,32.3,1.0,22759
2015-04-07,Dwarka,1,4,2015,0,0,None,38.0,0.0,23632
2015-04-07,Ambaji,1,4,2015,0,0,None,39.9,0.0,33876
2015-04-07,Pavagadh,1,4,2015,0,0,None,41.0,0.0,21579
2015-04-08,Somnath,2,4,2015,0,0,None,38.0,0.0,24761
2015-04-08,Dwarka,2,4,2015,0,0,None,39.1,0.0,23018
2015-04-08,Ambaji,2,4,2015,0,0,None,32.9,0.0,33229
2015-04-08,Pavagadh,2,4,2015,0,0,None,33.8,0.0,18876
2015-04-09,Somnath,3,4,2015,0,0,None,42.7,0.0,22962
2015-04-09,Dwarka,3,4,2015,0,0,None,39.2,0.0,22243
2015-04-09,Ambaji,3,4,2015,0,0,None,39.9,0.0,38474
2015-04-09,Pavagadh,3,4,2015,0,0,None,42.7,0.0,18026
2015-04-10,Somnath,4,4,2015,0,0,None,32.8,0.0,23788
2015-04-10,Dwarka,4,4,2015,0,0,None,37.1,0.0,22999
2015-04-10,Ambaji,4,4,2015,0,0,None,40.2,0.0,33921
2015-04-10,Pavagadh,4,4,2015,0,0,None,36.1,5.0,18160
2015-04-11,Somnath,5,4,2015,1,0,None,41.5,0.0,31919
2015-04-11,Dwarka,5,4,2015,1,0,None,41.6,1.0,27224
2015-04-11,Ambaji,5,4,2015,1,0,None,42.0,0.0,47653
2015-04-11,Pavagadh,5,4,2015,1,0,None,33.4,0.0,27737
2015-04-12,Somnath,6,4,2015,1,0,None,34.6,1.0,35772
2015-04-12,Dwarka,6,4,2015,1,0,None,37.4,0.0,32076
2015-04-12,Ambaji,6,4,2015,1,0,None,37.7,0.0,46309
2015-04-12,Pavagadh,6,4,2015,1,0,None,36.3,1.0,27879
2015-04-13,Somnath,0,4,2015,0,0,None,35.6,0.0,23154
2015-04-13,Dwarka,0,4,2015,0,0,None,42.7,0.0,17579
2015-04-13,Ambaji,0,4,2015,0,0,None,33.9,0.0,33859
2015-04-13,Pavagadh,0,4,2015,0,0,None,41.1,0.0,17907
2015-04-14,Somnath,1,4,2015,0,0,None,39.8,0.0,23338
2015-04-14,Dwarka,1,4,2015,0,0,None,32.4,0.0,22720
2015-04-14,Ambaji,1,4,2015,0,0,None,37.2,0.0,37139
2015-04-14,Pavagadh,1,4,2015,0,0,None,38.4,0.0,18823
2015-04-15,Somnath,2,4,2015,0,0,None,33.2,0.0,22785
2015-04-15,Dwarka,2,4,2015,0,0,None,37.8,1.0,19973
2015-04-15,Ambaji,2,4,2015,0,0,None,33.3,0.0,38037
2015-04-15,Pavagadh,2,4,2015,0,0,None,35.5,0.0,18166
2015-04-16,Somnath,3,4,2015,0,0,None,33.6,5.0,27325
2015-04-16,Dwarka,3,4,2015,0,0,None,32.1,1.0,22612
2015-04-16,Ambaji,3,4,2015,0,0,None,41.5,0.0,31484
2015-04-16,Pavagadh,3,4,2015,0,0,None,39.3,0.0,18119
2015-04-17,Somnath,4,4,2015,0,0,None,35.4,0.0,23509
2015-04-17,Dwarka,4,4,2015,0,0,None,39.4,1.0,20213
2015-04-17,Ambaji,4,4,2015,0,0,None,39.4,0.0,37576
2015-04-17,Pavagadh,4,4,2015,0,0,None,33.9,0.0,21352
2015-04-18,Somnath,5,4,2015,1,0,None,42.4,0.0,34253
2015-04-18,Dwarka,5,4,2015,1,0,None,38.3,0.0,33935
2015-04-18,Ambaji,5,4,2015,1,0,None,39.4,0.0,49048
2015-04-18,Pavagadh,5,4,2015,1,0,None,39.2,0.0,31491
2015-04-19,Somnath,6,4,2015,1,0,None,32.5,1.0,37095
2015-04-19,Dwarka,6,4,2015,1,0,None,40.6,0.0,34260
2015-04-19,Ambaji,6,4,2015,1,0,None,36.4,0.0,53262
2015-04-19,Pavagadh,6,4,2015,1,0,None,40.4,0.0,29505
2015-04-20,Somnath,0,4,2015,0,0,None,33.3,0.0,22528
2015-04-20,Dwarka,0,4,2015,0,0,None,35.6,0.0,21543
2015-04-20,Ambaji,0,4,2015,0,0,None,39.7,0.0,34640
2015-04-20,Pavagadh,0,4,2015,0,0,None,34.6,0.0,18909
2015-04-21,Somnath,1,4,2015,0,0,None,32.8,0.0,25841
2015-04-21,Dwarka,1,4,2015,0,0,None,38.8,0.0,21471
2015-04-21,Ambaji,1,4,2015,0,0,None,41.5,0.0,28445
2015-04-21,Pavagadh,1,4,2015,0,0,None,35.8,0.0,19595
2015-04-22,Somnath,2,4,2015,0,0,None,38.4,0.0,25539
2015-04-22,Dwarka,2,4,2015,0,0,None,40.4,0.0,22959
2015-04-22,Ambaji,2,4,2015,0,0,None,42.5,0.0,27437
2015-04-22,Pavagadh,2,4,2015,0,0,None,39.1,0.0,18973
2015-04-23,Somnath,3,4,2015,0,0,None,42.2,0.0,22886
2015-04-23,Dwarka,3,4,2015,0,0,None,33.1,0.0,20929
2015-04-23,Ambaji,3,4,2015,0,0,None,35.1,0.0,37121
2015-04-23,Pavagadh,3,4,2015,0,0,None,37.9,0.0,20441
2015-04-24,Somnath,4,4,2015,0,0,None,39.9,0.0,24567
2015-04-24,Dwarka,4,4,2015,0,0,None,33.3,0.0,22796
2015-04-24,Ambaji,4,4,2015,0,0,None,34.0,0.0,36463
2015-04-24,Pavagadh,4,4,2015,0,0,None,33.2,0.0,19026
2015-04-25,Somnath,5,4,2015,1,0,None,42.6,0.0,30041
2015-04-25,Dwarka,5,4,2015,1,0,None,39.0,1.0,33241
2015-04-25,Ambaji,5,4,2015,1,0,None,41.7,0.0,42045
2015-04-25,Pavagadh,5,4,2015,1,0,None,41.2,1.0,25294
2015-04-26,Somnath,6,4,2015,1,0,None,35.0,0.0,35778
2015-04-26,Dwarka,6,4,2015,1,0,None,33.1,0.0,31117
2015-04-26,Ambaji,6,4,2015,1,0,None,33.8,0.0,48619
2015-04-26,Pavagadh,6,4,2015,1,0,None,33.1,0.0,29179
2015-04-27,Somnath,0,4,2015,0,0,None,38.0,0.0,24454
2015-04-27,Dwarka,0,4,2015,0,0,None,38.5,0.0,24146
2015-04-27,Ambaji,0,4,2015,0,0,None,33.5,0.0,34330
2015-04-27,Pavagadh,0,4,2015,0,0,None,36.7,0.0,20769
2015-04-28,Somnath,1,4,2015,0,0,None,42.9,0.0,22475
2015-04-28,Dwarka,1,4,2015,0,0,None,38.4,0.0,20149
2015-04-28,Ambaji,1,4,2015,0,0,None,32.9,0.0,32843
2015-04-28,Pavagadh,1,4,2015,0,0,None,35.6,0.0,19419
2015-04-29,Somnath,2,4,2015,0,0,None,32.8,0.0,22838
2015-04-29,Dwarka,2,4,2015,0,0,None,40.8,0.0,22176
2015-04-29,Ambaji,2,4,2015,0,0,None,41.7,0.0,30504
2015-04-29,Pavagadh,2,4,2015,0,0,None,35.7,0.0,21976
2015-04-30,Somnath,3,4,2015,0,0,None,39.3,0.0,26153
2015-04-30,Dwarka,3,4,2015,0,0,None,37.1,0.0,22274
2015-04-30,Ambaji,3,4,2015,0,0,None,42.5,0.0,30241
2015-04-30,Pavagadh,3,4,2015,0,0,None,37.9,0.0,19801
2015-05-01,Somnath,4,5,2015,0,0,None,40.3,0.0,25824
2015-05-01,Dwarka,4,5,2015,0,0,None,40.7,1.0,20832
2015-05-01,Ambaji,4,5,2015,0,0,None,36.4,0.0,38447
2015-05-01,Pavagadh,4,5,2015,0,0,None,42.2,0.0,18762
2015-05-02,Somnath,5,5,2015,1,0,None,38.9,0.0,33575
2015-05-02,Dwarka,5,5,2015,1,0,None,41.1,0.0,26009
2015-05-02,Ambaji,5,5,2015,1,0,None,34.9,0.0,50143
2015-05-02,Pavagadh,5,5,2015,1,0,None,38.1,0.0,27296
2015-05-03,Somnath,6,5,2015,1,0,None,38.6,0.0,37074
2015-05-03,Dwarka,6,5,2015,1,0,None,42.9,0.0,25700
2015-05-03,Ambaji,6,5,2015,1,0,None,41.0,0.0,55447
2015-05-03,Pavagadh,6,5,2015,1,0,None,40.9,0.0,24937
2015-05-04,Somnath,0,5,2015,0,0,None,36.4,0.0,25974
2015-05-04,Dwarka,0,5,2015,0,0,None,35.8,1.0,22620
2015-05-04,Ambaji,0,5,2015,0,0,None,41.0,0.0,37534
2015-05-04,Pavagadh,0,5,2015,0,0,None,42.2,0.0,19177
2015-05-05,Somnath,1,5,2015,0,0,None,33.9,0.0,24493
2015-05-05,Dwarka,1,5,2015,0,0,None,33.6,0.0,20099
2015-05-05,Ambaji,1,5,2015,0,0,None,32.3,0.0,38241
2015-05-05,Pavagadh,1,5,2015,0,0,None,38.0,1.0,19729
2015-05-06,Somnath,2,5,2015,0,0,None,35.4,0.0,24697
2015-05-06,Dwarka,2,5,2015,0,0,None,33.2,0.0,20750
2015-05-06,Ambaji,2,5,2015,0,0,None,38.8,0.0,32564
2015-05-06,Pavagadh,2,5,2015,0,0,None,32.7,0.0,19839
2015-05-07,Somnath,3,5,2015,0,0,None,32.6,5.0,22788
2015-05-07,Dwarka,3,5,2015,0,0,None,39.6,5.0,20852
2015-05-07,Ambaji,3,5,2015,0,0,None,33.6,0.0,33622
2015-05-07,Pavagadh,3,5,2015,0,0,None,33.1,0.0,18249
2015-05-08,Somnath,4,5,2015,0,0,None,37.6,5.0,26569
2015-05-08,Dwarka,4,5,2015,0,0,None,38.8,0.0,22545
2015-05-08,Ambaji,4,5,2015,0,0,None,37.8,0.0,32414
2015-05-08,Pavagadh,4,5,2015,0,0,None,41.8,0.0,16929
2015-05-09,Somnath,5,5,2015,1,0,None,36.6,0.0,38116
2015-05-09,Dwarka,5,5,2015,1,0,None,32.1,0.0,27764
2015-05-09,Ambaji,5,5,2015,1,0,None,34.9,0.0,46787
2015-05-09,Pavagadh,5,5,2015,1,0,None,34.4,0.0,29531
2015-05-10,Somnath,6,5,2015,1,0,None,40.8,1.0,32212
2015-05-10,Dwarka,6,5,2015,1,0,None,38.0,0.0,29717
2015-05-10,Ambaji,6,5,2015,1,0,None,37.4,0.0,50040
2015-05-10,Pavagadh,6,5,2015,1,0,None,37.2,0.0,27354
2015-05-11,Somnath,0,5,2015,0,0,None,40.6,0.0,27276
2015-05-11,Dwarka,0,5,2015,0,0,None,40.7,0.0,22827
2015-05-11,Ambaji,0,5,2015,0,0,None,36.8,0.0,37386
2015-05-11,Pavagadh,0,5,2015,0,0,None,32.4,1.0,19845
2015-05-12,Somnath,1,5,2015,0,0,None,39.0,0.0,26975
2015-05-12,Dwarka,1,5,2015,0,0,None,39.0,0.0,20093
2015-05-12,Ambaji,1,5,2015,0,0,None,37.7,0.0,36662
2015-05-12,Pavagadh,1,5,2015,0,0,None,37.6,0.0,18166
2015-05-13,Somnath,2,5,2015,0,0,None,32.9,0.0,22860
2015-05-13,Dwarka,2,5,2015,0,0,None,32.8,0.0,24008
2015-05-13,Ambaji,2,5,2015,0,0,None,40.1,0.0,33575
2015-05-13,Pavagadh,2,5,2015,0,0,None,35.8,0.0,20645
2015-05-14,Somnath,3,5,2015,0,0,None,34.0,0.0,22991
2015-05-14,Dwarka,3,5,2015,0,0,None,39.3,0.0,20966
2015-05-14,Ambaji,3,5,2015,0,0,None,32.2,0.0,38275
2015-05-14,Pavagadh,3,5,2015,0,0,None,35.2,0.0,20498
2015-05-15,Somnath,4,5,2015,0,0,None,36.2,0.0,23106
2015-05-15,Dwarka,4,5,2015,0,0,None,38.8,0.0,22633
2015-05-15,Ambaji,4,5,2015,0,0,None,37.8,0.0,38279
2015-05-15,Pavagadh,4,5,2015,0,0,None,40.8,0.0,21919
2015-05-16,Somnath,5,5,2015,1,0,None,38.6,0.0,38500
2015-05-16,Dwarka,5,5,2015,1,0,None,39.2,0.0,32664
2015-05-16,Ambaji,5,5,2015,1,0,None,34.5,0.0,47936
2015-05-16,Pavagadh,5,5,2015,1,0,None,38.7,1.0,24921
2015-05-17,Somnath,6,5,2015,1,0,None,34.2,0.0,34199
2015-05-17,Dwarka,6,5,2015,1,0,None,41.0,0.0,35032
2015-05-17,Ambaji,6,5,2015,1,0,None,34.8,0.0,52056
2015-05-17,Pavagadh,6,5,2015,1,0,None,40.0,0.0,26777
2015-05-18,Somnath,0,5,2015,0,0,None,38.0,5.0,27186
2015-05-18,Dwarka,0,5,2015,0,0,None,32.5,0.0,20379
2015-05-18,Ambaji,0,5,2015,0,0,None,40.0,0.0,32994
2015-05-18,Pavagadh,0,5,2015,0,0,None,37.6,0.0,20931
2015-05-19,Somnath,1,5,2015,0,0,None,38.0,0.0,25041
2015-05-19,Dwarka,1,5,2015,0,0,None,35.3,0.0,22831
2015-05-19,Ambaji,1,5,2015,0,0,None,41.6,0.0,30210
2015-05-19,Pavagadh,1,5,2015,0,0,None,37.1,0.0,18986
2015-05-20,Somnath,2,5,2015,0,0,None,40.0,5.0,22995
2015-05-20,Dwarka,2,5,2015,0,0,None,36.4,0.0,20697
2015-05-20,Ambaji,2,5,2015,0,0,None,38.1,0.0,35811
2015-05-20,Pavagadh,2,5,2015,0,0,None,34.1,0.0,21135
2015-05-21,Somnath,3,5,2015,0,0,None,38.1,0.0,26304
2015-05-21,Dwarka,3,5,2015,0,0,None,32.4,0.0,20690
2015-05-21,Ambaji,3,5,2015,0,0,None,42.5,0.0,28724
2015-05-21,Pavagadh,3,5,2015,0,0,None,35.4,0.0,21985
2015-05-22,Somnath,4,5,2015,0,0,None,36.1,0.0,26110
2015-05-22,Dwarka,4,5,2015,0,0,None,41.7,0.0,19219
2015-05-22,Ambaji,4,5,2015,0,0,None,39.7,0.0,35837
2015-05-22,Pavagadh,4,5,2015,0,0,None,35.9,0.0,18371
2015-05-23,Somnath,5,5,2015,1,0,None,38.5,0.0,32603
2015-05-23,Dwarka,5,5,2015,1,0,None,38.4,0.0,31709
2015-05-23,Ambaji,5,5,2015,1,0,None,39.4,0.0,50469
2015-05-23,Pavagadh,5,5,2015,1,0,None,37.5,0.0,25364
2015-05-24,Somnath,6,5,2015,1,0,None,40.6,0.0,36568
2015-05-24,Dwarka,6,5,2015,1,0,None,36.8,0.0,29647
2015-05-24,Ambaji,6,5,2015,1,0,None,33.0,0.0,52029
2015-05-24,Pavagadh,6,5,2015,1,0,None,43.0,1.0,26182
2015-05-25,Somnath,0,5,2015,0,0,None,40.6,0.0,24549
2015-05-25,Dwarka,0,5,2015,0,0,None,41.2,0.0,20308
2015-05-25,Ambaji,0,5,2015,0,0,None,34.0,0.0,33841
2015-05-25,Pavagadh,0,5,2015,0,0,None,32.3,0.0,21326
2015-05-26,Somnath,1,5,2015,0,0,None,35.0,0.0,23993
2015-05-26,Dwarka,1,5,2015,0,0,None,42.3,0.0,21109
2015-05-26,Ambaji,1,5,2015,0,0,None,41.3,0.0,32286
2015-05-26,Pavagadh,1,5,2015,0,0,None,37.3,0.0,18322
2015-05-27,Somnath,2,5,2015,0,0,None,40.0,0.0,24684
2015-05-27,Dwarka,2,5,2015,0,0,None,40.0,0.0,20499
2015-05-27,Ambaji,2,5,2015,0,0,None,38.7,0.0,36759
2015-05-27,Pavagadh,2,5,2015,0,0,None,39.2,1.0,18275
2015-05-28,Somnath,3,5,2015,0,0,None,32.6,0.0,23808
2015-05-28,Dwarka,3,5,2015,0,0,None,34.7,1.0,20898
2015-05-28,Ambaji,3,5,2015,0,0,None,35.0,0.0,34648
2015-05-28,Pavagadh,3,5,2015,0,0,None,40.5,0.0,19950
2015-05-29,Somnath,4,5,2015,0,0,None,32.4,0.0,27032
2015-05-29,Dwarka,4,5,2015,0,0,None,33.5,0.0,21608
2015-05-29,Ambaji,4,5,2015,0,0,None,35.8,0.0,31652
2015-05-29,Pavagadh,4,5,2015,0,0,None,39.3,1.0,20240
2015-05-30,Somnath,5,5,2015,1,0,None,42.3,0.0,31703
2015-05-30,Dwarka,5,5,2015,1,0,None,42.8,0.0,27737
2015-05-30,Ambaji,5,5,2015,1,0,None,37.1,1.0,48261
2015-05-30,Pavagadh,5,5,2015,1,0,None,33.3,0.0,25561
2015-05-31,Somnath,6,5,2015,1,0,None,41.4,0.0,32431
2015-05-31,Dwarka,6,5,2015,1,0,None,40.0,0.0,31990
2015-05-31,Ambaji,6,5,2015,1,0,None,32.9,0.0,45624
2015-05-31,Pavagadh,6,5,2015,1,0,None,42.4,0.0,25246
2015-06-01,Somnath,0,6,2015,0,0,None,39.2,0.0,22811
2015-06-01,Dwarka,0,6,2015,0,0,None,37.6,0.0,21820
2015-06-01,Ambaji,0,6,2015,0,0,None,32.6,0.0,32909
2015-06-01,Pavagadh,0,6,2015,0,0,None,34.8,0.0,19320
2015-06-02,Somnath,1,6,2015,0,0,None,40.3,0.0,23524
2015-06-02,Dwarka,1,6,2015,0,0,None,41.7,0.0,19538
2015-06-02,Ambaji,1,6,2015,0,0,None,37.0,5.0,36904
2015-06-02,Pavagadh,1,6,2015,0,0,None,32.3,0.0,19855
2015-06-03,Somnath,2,6,2015,0,0,None,42.0,0.0,20719
2015-06-03,Dwarka,2,6,2015,0,0,None,39.2,0.0,21473
2015-06-03,Ambaji,2,6,2015,0,0,None,40.5,1.0,32926
2015-06-03,Pavagadh,2,6,2015,0,0,None,37.8,0.0,21171
2015-06-04,Somnath,3,6,2015,0,0,None,38.4,0.0,26489
2015-06-04,Dwarka,3,6,2015,0,0,None,36.4,1.0,22145
2015-06-04,Ambaji,3,6,2015,0,0,None,33.7,0.0,37052
2015-06-04,Pavagadh,3,6,2015,0,0,None,35.5,0.0,21624
2015-06-05,Somnath,4,6,2015,0,0,None,35.0,5.0,23203
2015-06-05,Dwarka,4,6,2015,0,0,None,34.2,0.0,23733
2015-06-05,Ambaji,4,6,2015,0,0,None,39.2,0.0,34582
2015-06-05,Pavagadh,4,6,2015,0,0,None,38.8,0.0,21529
2015-06-06,Somnath,5,6,2015,1,0,None,40.8,0.0,36721
2015-06-06,Dwarka,5,6,2015,1,0,None,42.8,0.0,29282
2015-06-06,Ambaji,5,6,2015,1,0,None,36.7,0.0,46133
2015-06-06,Pavagadh,5,6,2015,1,0,None,37.8,0.0,27074
2015-06-07,Somnath,6,6,2015,1,0,None,40.0,0.0,39138
2015-06-07,Dwarka,6,6,2015,1,0,None,37.9,0.0,29810
2015-06-07,Ambaji,6,6,2015,1,0,None,41.0,0.0,47949
2015-06-07,Pavagadh,6,6,2015,1,0,None,41.1,0.0,26194
2015-06-08,Somnath,0,6,2015,0,0,None,33.1,0.0,23209
2015-06-08,Dwarka,0,6,2015,0,0,None,35.8,0.0,23094
2015-06-08,Ambaji,0,6,2015,0,0,None,39.2,0.0,33966
2015-06-08,Pavagadh,0,6,2015,0,0,None,41.3,0.0,19466
2015-06-09,Somnath,1,6,2015,0,0,None,33.4,0.0,24125
2015-06-09,Dwarka,1,6,2015,0,0,None,39.5,0.0,20569
2015-06-09,Ambaji,1,6,2015,0,0,None,41.4,0.0,31237
2015-06-09,Pavagadh,1,6,2015,0,0,None,39.1,0.0,20050
2015-06-10,Somnath,2,6,2015,0,0,None,35.4,0.0,22665
2015-06-10,Dwarka,2,6,2015,0,0,None,35.3,0.0,23928
2015-06-10,Ambaji,2,6,2015,0,0,None,41.6,0.0,33582
2015-06-10,Pavagadh,2,6,2015,0,0,None,34.9,1.0,20682
2015-06-11,Somnath,3,6,2015,0,0,None,38.2,0.0,24735
2015-06-11,Dwarka,3,6,2015,0,0,None,37.1,0.0,22205
2015-06-11,Ambaji,3,6,2015,0,0,None,36.2,1.0,32275
2015-06-11,Pavagadh,3,6,2015,0,0,None,36.6,0.0,20959
2015-06-12,Somnath,4,6,2015,0,0,None,42.1,0.0,22423
2015-06-12,Dwarka,4,6,2015,0,0,None,42.0,0.0,18497
2015-06-12,Ambaji,4,6,2015,0,0,None,42.6,0.0,32846
2015-06-12,Pavagadh,4,6,2015,0,0,None,35.1,0.0,18450
2015-06-13,Somnath,5,6,2015,1,0,None,39.7,0.0,31280
2015-06-13,Dwarka,5,6,2015,1,0,None,32.1,0.0,30514
2015-06-13,Ambaji,5,6,2015,1,0,None,35.3,0.0,46120
2015-06-13,Pavagadh,5,6,2015,1,0,None,41.9,0.0,28116
2015-06-14,Somnath,6,6,2015,1,0,None,34.0,0.0,35682
2015-06-14,Dwarka,6,6,2015,1,0,None,32.4,0.0,35326
2015-06-14,Ambaji,6,6,2015,1,0,None,37.7,0.0,52335
2015-06-14,Pavagadh,6,6,2015,1,0,None,33.3,0.0,30641
2015-06-15,Somnath,0,6,2015,0,0,None,41.1,0.0,22758
2015-06-15,Dwarka,0,6,2015,0,0,None,36.7,0.0,21712
2015-06-15,Ambaji,0,6,2015,0,0,None,40.5,0.0,37747
2015-06-15,Pavagadh,0,6,2015,0,0,None,36.9,0.0,20525
2015-06-16,Somnath,1,6,2015,0,0,None,38.5,0.0,23687
2015-06-16,Dwarka,1,6,2015,0,0,None,37.6,0.0,21491
2015-06-16,Ambaji,1,6,2015,0,0,None,37.4,0.0,38153
2015-06-16,Pavagadh,1,6,2015,0,0,None,38.6,0.0,20025
2015-06-17,Somnath,2,6,2015,0,0,None,39.0,0.0,23771
2015-06-17,Dwarka,2,6,2015,0,0,None,36.0,0.0,20000
2015-06-17,Ambaji,2,6,2015,0,0,None,33.5,0.0,38300
2015-06-17,Pavagadh,2,6,2015,0,0,None,35.6,0.0,18784
2015-06-18,Somnath,3,6,2015,0,0,None,38.7,0.0,23534
2015-06-18,Dwarka,3,6,2015,0,0,None,37.7,0.0,19833
2015-06-18,Ambaji,3,6,2015,0,0,None,34.4,0.0,32256
2015-06-18,Pavagadh,3,6,2015,0,0,None,35.7,0.0,20288
2015-06-19,Somnath,4,6,2015,0,0,None,37.6,0.0,27158
2015-06-19,Dwarka,4,6,2015,0,0,None,36.4,0.0,22515
2015-06-19,Ambaji,4,6,2015,0,0,None,33.3,0.0,35051
2015-06-19,Pavagadh,4,6,2015,0,0,None,41.6,0.0,20218
2015-06-20,Somnath,5,6,2015,1,0,None,33.4,0.0,33933
2015-06-20,Dwarka,5,6,2015,1,0,None,36.5,1.0,32426
2015-06-20,Ambaji,5,6,2015,1,0,None,35.4,0.0,55537
2015-06-20,Pavagadh,5,6,2015,1,0,None,32.0,0.0,24934
2015-06-21,Somnath,6,6,2015,1,0,None,32.7,0.0,33162
2015-06-21,Dwarka,6,6,2015,1,0,None,36.2,0.0,27933
2015-06-21,Ambaji,6,6,2015,1,0,None,36.6,0.0,42134
2015-06-21,Pavagadh,6,6,2015,1,0,None,35.9,1.0,29698
2015-06-22,Somnath,0,6,2015,0,0,None,36.0,0.0,22550
2015-06-22,Dwarka,0,6,2015,0,0,None,39.0,1.0,22495
2015-06-22,Ambaji,0,6,2015,0,0,None,41.6,0.0,32600
2015-06-22,Pavagadh,0,6,2015,0,0,None,32.7,0.0,18568
2015-06-23,Somnath,1,6,2015,0,0,None,32.1,0.0,23975
2015-06-23,Dwarka,1,6,2015,0,0,None,37.3,0.0,19992
2015-06-23,Ambaji,1,6,2015,0,0,None,33.4,0.0,33902
2015-06-23,Pavagadh,1,6,2015,0,0,None,40.0,0.0,21382
2015-06-24,Somnath,2,6,2015,0,0,None,39.6,0.0,25864
2015-06-24,Dwarka,2,6,2015,0,0,None,35.0,0.0,23271
2015-06-24,Ambaji,2,6,2015,0,0,None,36.9,0.0,37256
2015-06-24,Pavagadh,2,6,2015,0,0,None,41.4,1.0,17214
2015-06-25,Somnath,3,6,2015,0,0,None,38.4,0.0,25505
2015-06-25,Dwarka,3,6,2015,0,0,None,39.8,0.0,21448
2015-06-25,Ambaji,3,6,2015,0,0,None,33.8,0.0,32498
2015-06-25,Pavagadh,3,6,2015,0,0,None,41.8,0.0,15666
2015-06-26,Somnath,4,6,2015,0,0,None,39.1,0.0,24203
2015-06-26,Dwarka,4,6,2015,0,0,None,32.8,0.0,21169
2015-06-26,Ambaji,4,6,2015,0,0,None,39.4,0.0,34052
2015-06-26,Pavagadh,4,6,2015,0,0,None,34.4,5.0,19816
2015-06-27,Somnath,5,6,2015,1,0,None,39.6,0.0,31627
2015-06-27,Dwarka,5,6,2015,1,0,None,37.6,1.0,27497
2015-06-27,Ambaji,5,6,2015,1,0,None,32.3,0.0,42175
2015-06-27,Pavagadh,5,6,2015,1,0,None,40.3,0.0,29329
2015-06-28,Somnath,6,6,2015,1,0,None,33.3,1.0,36716
2015-06-28,Dwarka,6,6,2015,1,0,None,38.6,0.0,31536
2015-06-28,Ambaji,6,6,2015,1,0,None,42.6,0.0,42962
2015-06-28,Pavagadh,6,6,2015,1,0,None,33.7,0.0,29642
2015-06-29,Somnath,0,6,2015,0,0,None,41.2,0.0,20946
2015-06-29,Dwarka,0,6,2015,0,0,None,34.1,0.0,21306
2015-06-29,Ambaji,0,6,2015,0,0,None,35.0,1.0,35403
2015-06-29,Pavagadh,0,6,2015,0,0,None,35.8,0.0,18556
2015-06-30,Somnath,1,6,2015,0,0,None,36.9,0.0,24944
2015-06-30,Dwarka,1,6,2015,0,0,None,36.4,5.0,23673
2015-06-30,Ambaji,1,6,2015,0,0,None,38.9,0.0,35844
2015-06-30,Pavagadh,1,6,2015,0,0,None,34.2,0.0,18157
2015-07-01,Somnath,2,7,2015,0,0,None,28.9,3.9,27320
2015-07-01,Dwarka,2,7,2015,0,0,None,31.5,0.0,22146
2015-07-01,Ambaji,2,7,2015,0,0,None,31.2,23.4,19223
2015-07-01,Pavagadh,2,7,2015,0,0,None,27.7,0.0,21776
2015-07-02,Somnath,3,7,2015,0,0,None,26.9,59.4,21409
2015-07-02,Dwarka,3,7,2015,0,0,None,29.5,5.0,20694
2015-07-02,Ambaji,3,7,2015,0,0,None,30.6,10.7,34946
2015-07-02,Pavagadh,3,7,2015,0,0,None,29.5,0.0,21922
2015-07-03,Somnath,4,7,2015,0,0,None,28.4,0.0,26322
2015-07-03,Dwarka,4,7,2015,0,0,None,29.4,0.0,20682
2015-07-03,Ambaji,4,7,2015,0,0,None,26.7,0.0,34574
2015-07-03,Pavagadh,4,7,2015,0,0,None,31.1,0.0,18249
2015-07-04,Somnath,5,7,2015,1,0,None,31.3,10.7,38671
2015-07-04,Dwarka,5,7,2015,1,0,None,26.1,17.5,33003
2015-07-04,Ambaji,5,7,2015,1,0,None,26.8,6.7,48868
2015-07-04,Pavagadh,5,7,2015,1,0,None,27.3,0.0,28627
2015-07-05,Somnath,6,7,2015,1,0,None,30.1,0.0,30673
2015-07-05,Dwarka,6,7,2015,1,0,None,30.4,0.0,29582
2015-07-05,Ambaji,6,7,2015,1,0,None,30.5,0.0,52776
2015-07-05,Pavagadh,6,7,2015,1,0,None,31.1,0.0,26289
2015-07-06,Somnath,0,7,2015,0,0,None,26.5,7.8,22830
2015-07-06,Dwarka,0,7,2015,0,0,None,28.1,24.8,16995
2015-07-06,Ambaji,0,7,2015,0,0,None,31.7,5.3,32038
2015-07-06,Pavagadh,0,7,2015,0,0,None,29.0,0.0,20828
2015-07-07,Somnath,1,7,2015,0,0,None,26.3,7.7,23976
2015-07-07,Dwarka,1,7,2015,0,0,None,27.4,24.4,18192
2015-07-07,Ambaji,1,7,2015,0,0,None,31.4,9.7,33082
